85011245837,420.075300,496.310000,904.085000,2.603147,3.376577,1.838612,0.111314,22,27
85009050999,421.944100,425.624800,848.956500,5.824453,7.475304,4.218152,0.109169,32,39
85010107586,418.023600,447.507600,895.422400,1.000009,5.585318,1.000009,0.078908,10,33
85012688599,384.748000,467.729200,870.890400,5.032597,8.688484,1.325175,0.082206,5,21
85001950953,345.461200,472.490500,882.024100,5.715825,6.143889,5.286975,0.183170,162,214
85013003050,378.089900,517.403000,848.258300,6.018915,8.400764,3.661295,0.284175,18,20
85006721948,332.288300,448.443100,883.501000,3.537998,4.147680,2.927971,0.124412,47,56
85012692408,368.857300,506.635100,869.860000,1.000048,4.853260,1.000048,0.071972,9,21
85007067387,428.439000,492.863900,895.605300,8.229352,9.768860,6.645297,0.110910,36,53
85003045807,423.738100,446.969100,843.347000,4.634442,5.165948,4.115808,0.161129,110,133
85005105761,387.146900,460.123300,863.973300,3.097026,3.733045,2.467263,0.125889,52,76
85002945337,424.485300,424.770900,862.618700,1.288879,1.918221,1.000030,0.146893,79,138
85008259293,362.058700,486.666800,908.257300,13.371000,15.827759,10.933792,0.112474,37,44
85001086902,389.201300,460.960800,826.937900,7.645253,7.979985,7.317534,0.230818,330,394
85007979167,392.577200,464.325600,877.924700,7.153169,8.412781,5.858588,0.105324,31,46
85005961752,410.184100,493.495000,907.148300,3.536838,4.154955,2.917848,0.117632,46,64
85008581428,385.010400,430.390300,913.423200,5.026636,5.928477,4.146062,0.131063,38,42
85001374766,383.956100,477.333000,900.729600,3.985790,4.481797,3.481163,0.185897,172,309
85004922963,342.241600,436.283600,900.275100,3.771199,4.379286,3.146597,0.121016,46,79
85011245896,381.438600,505.288700,902.557600,2.473557,187.801789,2.473557,0.067955,5,27
85007824589,363.023900,473.351700,823.577200,4.699252,5.293170,4.092390,0.112438,37,47
85009580499,334.930900,498.961300,877.013800,4.500708,5.288780,3.697345,0.108580,28,36
85007839562,370.581400,512.085000,844.311000,3.510469,4.760571,2.278488,0.090023,19,47
85006055931,390.324200,441.248800,878.097400,6.694913,7.465520,5.901635,0.127968,55,63
85003486710,354.515600,490.970000,873.102400,2.620534,3.210772,2.020907,0.140569,75,115
85003965646,345.389200,495.087700,876.043900,7.186953,7.796685,6.587061,0.145289,81,100
85000942503,333.672000,479.562300,833.815600,7.706332,8.111139,7.309328,0.235632,348,456
85000686606,353.538100,458.746500,880.780900,5.029533,5.464816,4.605784,0.265735,500,628
85005962048,373.128300,433.037100,899.756200,5.059925,5.715936,4.420093,0.125925,57,64
85002904524,346.362400,486.908200,905.151400,4.717598,5.315954,4.122697,0.167744,122,140
85002395930,345.027500,432.259400,881.368600,3.898027,4.472763,3.336202,0.171920,137,172
85012658274,400.186500,478.191900,847.411100,4.447444,5.501311,3.374886,0.336849,19,21
85001018978,373.215900,484.166300,823.021200,6.210360,6.579398,5.845641,0.241506,376,421
85002906353,394.325400,464.515800,869.566200,7.426300,8.154504,6.678213,0.153377,94,140
85008742764,343.583000,517.943500,876.388700,1.000005,1.641213,1.000005,0.249058,39,41
85008109022,397.955100,484.227300,842.214500,5.045785,7.698253,2.463005,0.077265,12,45
85001219207,360.459500,425.920900,871.634900,5.905684,6.294720,5.522956,0.229079,318,350
85008109017,379.523600,431.173900,823.486300,8.804394,10.000638,7.596858,0.117212,41,45
85008740678,425.360200,460.377800,875.271200,1.800752,2.435828,1.151162,0.100927,26,41
85006225693,401.366200,483.287700,839.681800,4.335366,5.092967,3.597721,0.116919,40,61
85011454456,375.278600,517.946700,832.303200,2.969691,4.961084,1.000301,0.080616,14,26
85000647610,386.167500,469.739000,917.271700,3.425709,3.951541,2.886010,0.261884,486,666
85004002129,364.980100,428.301700,865.567000,3.933945,5.248642,2.623390,0.092007,16,99
85003303281,423.815900,431.862700,914.997100,4.778787,5.264780,4.283087,0.158214,102,122
85000587227,414.160700,477.984900,858.844700,6.533093,6.860094,6.213084,0.283506,602,734
85008885985,397.994700,426.604900,839.942000,4.155068,5.034707,3.261513,0.102164,34,40
85012409426,413.283300,515.226000,860.570300,4.100419,5.220588,2.988797,0.095116,18,22
85004157318,335.544200,436.045300,870.115400,3.087884,3.711432,2.464754,0.139285,70,95
85012661829,362.804500,431.938500,865.131300,1.000011,158.636187,1.000011,0.056659,3,21
85008723529,389.487600,484.204000,834.840100,5.615858,6.533709,4.716852,0.104703,29,41
85011874831,415.402900,480.654400,852.246200,1.000012,14.878430,1.000012,0.064121,7,24
85007979162,413.325200,443.184400,870.991600,3.010545,3.730882,2.269202,0.097172,24,46
85007296164,382.507000,460.888400,838.463700,7.858740,9.244513,6.472732,0.108202,32,51
85008742811,360.728600,502.765300,850.012500,1.542359,2.176949,1.000104,0.112382,36,41
85005971065,344.512800,509.395400,847.813900,2.617466,4.088441,1.171810,0.099196,25,64
85007310920,364.096600,509.853400,834.166000,4.005647,4.706765,3.284841,0.113855,36,51
85010288123,402.440200,485.855300,875.147000,3.873836,4.859206,2.890318,0.094270,22,32
85006320120,358.578600,489.137200,873.326700,7.693085,8.839911,6.540231,0.118408,40,60
85008887843,362.421300,490.556800,856.268200,1.836673,2.469785,1.220554,0.105337,29,40
85000951070,361.727700,501.002800,832.473300,5.354443,5.800168,4.911780,0.232286,331,452
85008905735,392.717300,510.798800,833.029000,3.181920,3.892964,2.457187,0.089871,24,40
85012355374,374.076600,466.565200,844.672200,3.846614,5.380389,2.274112,0.374539,20,22
85007186158,424.396900,440.521200,878.573100,4.709699,5.268359,4.153746,0.124178,46,52
85011877623,334.898100,466.900400,892.019900,1.000010,2.322626,1.000010,0.054177,3,24
85009071191,401.479300,514.485700,846.540500,10.992813,13.171771,8.860831,0.118185,35,39
85006828737,383.676800,459.344800,842.442700,4.577909,5.171963,3.992092,0.121531,45,55
85007056472,367.868300,475.095000,844.550700,1.759701,2.635015,1.000006,0.087117,17,53
85004507130,372.067100,476.268100,906.155400,3.584215,4.168484,3.012363,0.130101,52,87
85011877580,354.510000,463.161900,871.946600,4.154725,1439.706335,1.000978,0.088411,6,24
85012661803,338.524500,436.146100,900.406500,1.467633,5.987944,1.000001,0.061825,4,21
85008409871,401.654800,452.147000,849.903800,5.544016,6.408289,4.677452,0.123737,41,43
85010660780,426.114000,507.094200,910.178500,2.930375,3.694645,2.143570,0.099381,27,30
85012688669,382.249800,430.061600,909.363700,1.000003,1.764901,1.000003,0.225551,19,21
85011649341,333.672900,464.596800,841.380900,9.757979,13.207089,6.331435,0.085825,16,25
85002709012,410.978400,496.151700,909.220500,4.227609,4.772971,3.671474,0.166301,135,151
85002965693,351.016100,517.486900,893.789300,5.423233,5.962511,4.871009,0.156577,101,137
85012143813,395.798200,481.088900,887.063000,1.000014,1.636571,1.000014,0.289884,21,23
85002692128,389.008000,450.180400,876.102700,5.406415,5.907309,4.907153,0.154727,94,152
85004329470,418.670300,435.281100,865.095000,7.242051,7.950818,6.533171,0.141749,77,91
85001226258,415.482600,460.106800,866.627300,7.221248,7.622201,6.824523,0.215432,268,348
85004277730,365.637800,446.255400,852.406600,4.988530,5.492410,4.487439,0.146536,81,92
85008581531,377.818100,428.122700,918.449200,218.742408,2293.928508,4.570573,0.047963,2,42
85006145661,404.860000,503.110900,867.441500,4.209607,4.787980,3.628570,0.120552,51,62
85004281880,361.730800,460.077800,874.001100,4.582229,5.133333,4.016661,0.147834,85,92
85010638239,401.849100,491.533600,846.191700,7.646191,9.605498,5.629268,0.083283,19,30
85003354615,392.885700,513.896400,853.718600,3.997645,4.523234,3.468220,0.144541,81,120
85008581426,377.223900,492.271600,911.104900,3.039891,3.660802,2.430001,0.111301,37,42
85009388066,428.611400,491.410200,855.890100,352.056556,12249.201948,7.599575,0.048741,2,37
85000571340,371.787900,432.135200,887.046000,3.730957,4.216158,3.249815,0.279277,578,754
85000697594,405.620900,477.473900,872.569200,6.471362,6.820474,6.131914,0.260613,468,618
85003489783,416.263100,516.821500,852.301100,8.604845,9.362473,7.853900,0.153027,94,115
85003027004,394.068900,465.046400,897.622200,1.667424,2.342932,1.002655,0.162294,120,134
85004758034,358.065900,440.349600,852.949000,3.355978,3.937791,2.774617,0.134151,59,82
85000583148,363.934300,469.853700,918.596300,5.751926,6.161180,5.347972,0.280565,589,739
85010827330,389.310900,459.751400,834.216000,3.075332,11.206101,1.002297,0.091069,15,29
